id,school_id,year_group,favourite_subject,least_favourite_subject,ability_maths,ability_english,ability_science,class_id,male,class_male_pr
102295,6,2,Art,Maths,2,2,3,85,0,0.48275861144065857
102331,6,2,Art,Maths,1,2,1,85,0,0.48275861144065857
102339,6,2,Art,Science,3,3,2,85,1,0.48275861144065857
102300,6,2,PE,French,3,2,2,85,1,0.48275861144065857
102490,6,2,Create,Maths,2,2,2,85,0,0.48275861144065857
102279,6,2,Art,Maths,2,3,3,85,0,0.48275861144065857
102377,6,2,"Drama, Music",RS,2,4,2,85,0,0.48275861144065857
102318,6,2,ICT,Transdisciplinary Unit,4,4,4,85,1,0.48275861144065857
102344,6,2,Art,Transdisciplinary Unit,4,3,2,85,0,0.48275861144065857
102290,6,2,Art,Maths,2,3,2,85,0,0.48275861144065857
102283,6,2,PE,French,2,3,3,85,1,0.48275861144065857
102288,6,2,Maths,English,3,1,4,85,1,0.48275861144065857
102522,6,2,Science,Maths,2,3,3,85,0,0.48275861144065857
102330,6,2,Art and Design,PE,4,4,4,85,0,0.48275861144065857
102281,6,2,PE,Maths,2,2,2,85,1,0.48275861144065857
102326,6,2,English,Maths,2,4,3,85,1,0.48275861144065857
102347,6,2,Science,English,3,2,4,85,1,0.48275861144065857
102361,6,2,Art,Maths,2,2,2,85,0,0.48275861144065857
102319,6,2,Create,Humanities,3,3,4,85,0,0.48275861144065857
102271,6,2,PE,Science,2,3,2,85,1,0.48275861144065857
102371,6,2,Art,Science,1,3,1,85,0,0.48275861144065857
102577,6,2,Create,English,2,3,2,85,1,0.48275861144065857
102409,6,2,PE,Science,3,3,3,85,1,0.48275861144065857
102546,6,2,Create,Maths,2,3,4,86,0,0.529411792755127
102314,6,2,English,French,2,3,2,86,0,0.529411792755127
102398,6,2,French,Science,3,3,3,86,1,0.529411792755127
102310,6,2,PE,English,2,2,4,86,1,0.529411792755127
102505,6,2,Design Technology,Maths,3,3,4,86,1,0.529411792755127
102556,6,2,PE,English,3,3,3,86,1,0.529411792755127
102574,6,2,Art,Maths,2,4,2,86,0,0.529411792755127
102537,6,2,PE,French,2,3,2,86,1,0.529411792755127
102551,6,2,PE,Humanities,3,3,1,86,1,0.529411792755127
102524,6,2,Create,Transdisciplinary Unit,3,3,2,86,0,0.529411792755127
102557,6,2,Create,Maths,1,3,3,86,0,0.529411792755127
117846,6,2,Create,Maths,2,4,4,86,1,0.529411792755127
102327,6,2,PE,French,2,3,3,86,1,0.529411792755127
102569,6,2,PE,Humanities,4,3,3,86,1,0.529411792755127
102328,6,2,Create,"Maths, French",2,3,4,86,0,0.529411792755127
102585,6,2,"Art, Technology, ICT",Science,3,3,1,86,0,0.529411792755127
102512,6,2,Create,Maths,1,2,3,86,0,0.529411792755127
117844,6,2,Design Technology,ICT,3,2,3,86,NA,0.529411792755127
102205,6,3,PE,English,2,2,2,87,1,0.3333333432674408
102222,6,3,PE,Enterprise,2,3,2,87,0,0.3333333432674408
102189,6,3,PE,Enterprise,3,4,2,87,0,0.3333333432674408
102263,6,3,Humanities,Enterprise,2,NA,NA,88,0,0.7916666865348816
102250,6,3,Art,French,3,3,3,88,1,0.7916666865348816
102248,6,3,PE,Science,3,4,2,88,0,0.7916666865348816
102252,6,3,English,Design Technology,3,4,3,88,0,0.7916666865348816
102231,6,3,PE,French,4,3,4,88,1,0.7916666865348816
102237,6,3,Science,Enterprise,3,3,4,88,1,0.7916666865348816
102268,6,3,PE,Design Technology,3,4,3,88,1,0.7916666865348816
102259,6,3,PE,Enterprise,3,3,4,88,1,0.7916666865348816
117856,6,3,Science,English,3,2,3,88,1,0.7916666865348816
102211,6,3,PE,Enterprise,3,2,4,88,1,0.7916666865348816
102241,6,3,PE,French,3,3,2,88,1,0.7916666865348816
102215,6,3,PE,Art,4,3,4,88,1,0.7916666865348816
102224,6,3,English,ICT,2,3,3,88,1,0.7916666865348816
102188,6,3,PE,French,3,3,3,88,1,0.7916666865348816
102516,6,3,PE,Art,3,2,3,88,1,0.7916666865348816
102219,6,3,PE,Design Technology,4,4,4,88,1,0.7916666865348816
102233,6,3,Art,Enterprise,3,3,3,88,1,0.7916666865348816
102228,6,3,PE,Art,3,2,3,88,1,0.7916666865348816
102218,6,3,Art,PE,3,3,2,88,0,0.7916666865348816
102264,6,3,PE,French,3,3,3,88,1,0.7916666865348816
102230,6,3,PE,English,3,2,3,88,1,0.7916666865348816
102256,6,3,PE,"Maths, French",3,3,2,88,1,0.7916666865348816
102236,6,3,Science,Enterprise,3,3,3,88,0,0.7916666865348816
102245,6,3,Science,Enterprise,3,2,4,88,1,0.7916666865348816
102198,6,3,PE,Science,4,2,2,89,1,0.4444444477558136
102238,6,3,Art,French,2,2,2,89,0,0.4444444477558136
102209,6,3,Design Technology,English,2,1,3,89,1,0.4444444477558136
102265,6,3,Maths,French,3,3,1,89,1,0.4444444477558136
102255,6,3,Art,Maths,1,3,3,89,0,0.4444444477558136
102225,6,3,Design Technology,PE,3,2,3,89,0,0.4444444477558136
102227,6,3,Art,Maths,1,3,2,89,0,0.4444444477558136
102200,6,3,PE,French,3,3,2,89,0,0.4444444477558136
117858,6,3,Maths,Science,4,3,2,89,1,0.4444444477558136
102201,6,3,PE,Enterprise,3,2,2,90,1,0.4000000059604645
102210,6,3,English,Humanities,3,2,1,90,1,0.4000000059604645
102207,6,3,Art,Maths,2,2,4,90,0,0.4000000059604645
102212,6,3,English,Maths,1,4,1,90,0,0.4000000059604645
102246,6,3,PE,French,3,2,2,90,0,0.4000000059604645
102223,6,3,Design Technology,French,3,4,4,91,1,0.5185185074806213
102258,6,3,Science,French,2,2,2,91,0,0.5185185074806213
102247,6,3,English,Art,2,3,2,91,1,0.5185185074806213
102191,6,3,Science,Art,2,3,3,91,0,0.5185185074806213
102221,6,3,English,Science,3,4,2,91,0,0.5185185074806213
102195,6,3,Design Technology,French,3,3,3,91,1,0.5185185074806213
102197,6,3,Science,French,3,2,3,91,1,0.5185185074806213
102239,6,3,PE,"Art, Design Technology",3,3,1,91,1,0.5185185074806213
102243,6,3,Maths,French,4,3,4,91,0,0.5185185074806213
102267,6,3,Science,English,3,2,4,91,1,0.5185185074806213
102249,6,3,Music,Maths,3,3,2,91,1,0.5185185074806213
102202,6,3,"Maths, Science",French,4,3,4,91,1,0.5185185074806213
102234,6,3,Art,Maths,3,1,1,91,0,0.5185185074806213
102226,6,3,Science,French,3,3,3,91,0,0.5185185074806213
102203,6,3,Art,French,2,2,4,91,0,0.5185185074806213
102251,6,3,Music,Science,3,3,3,91,0,0.5185185074806213
102257,6,3,PE,Humanities,4,3,3,91,1,0.5185185074806213
102193,6,3,"ICT, Music",Science,1,3,1,91,0,0.5185185074806213
102213,6,3,PE,Maths,2,2,3,91,1,0.5185185074806213
102244,6,3,PE,English,4,2,3,91,1,0.5185185074806213
102242,6,3,Music,English,3,2,3,91,1,0.5185185074806213
102194,6,3,Science,Humanities,3,4,4,91,0,0.5185185074806213
102199,6,3,Music,Maths,3,3,3,91,0,0.5185185074806213
102204,6,3,PE,Art,3,3,4,91,1,0.5185185074806213
102260,6,3,English,Maths,3,3,3,91,1,0.5185185074806213
102190,6,3,Science,Maths,2,3,4,91,0,0.5185185074806213
102261,6,3,Art,ICT,3,3,3,91,0,0.5185185074806213
102240,6,3,PE,Enterprise,2,2,2,92,1,0.4000000059604645
102253,6,3,PE,English,2,1,3,92,0,0.4000000059604645
102214,6,3,English,Maths,2,4,3,92,0,0.4000000059604645
102266,6,3,PE,English,2,1,2,92,0,0.4000000059604645
102235,6,3,English,PE,2,3,2,92,1,0.4000000059604645
102169,6,4,Health and Social Care,Physics,3,2,3,93,0,0.42105263471603394
102179,6,4,Maths,English,3,3,3,93,0,0.42105263471603394
102174,6,4,Media Studies,French,3,2,3,93,1,0.42105263471603394
102164,6,4,History,French,3,2,4,93,1,0.42105263471603394
102178,6,4,History,English,3,3,3,93,0,0.42105263471603394
102166,6,4,PE,Physics,3,3,3,93,0,0.42105263471603394
102172,6,4,Health and Social Care,Maths,3,3,3,93,1,0.42105263471603394
102180,6,4,Art and Design,English,3,2,2,93,0,0.42105263471603394
102147,6,4,History,English,3,3,3,93,0,0.42105263471603394
102171,6,4,Maths,English,3,3,3,93,0,0.42105263471603394
102150,6,4,Performing Arts,Maths,2,2,2,93,1,0.42105263471603394
102165,6,4,Music,English,3,3,3,93,1,0.42105263471603394
102168,6,4,Art,French,3,4,3,93,0,0.42105263471603394
102161,6,4,"Chemistry, Biology",English,3,3,3,93,0,0.42105263471603394
102508,6,4,Product Design,French,3,2,4,93,1,0.42105263471603394
102187,6,4,PE,Maths,3,3,3,93,0,0.42105263471603394
102158,6,4,Music,French,4,3,4,93,1,0.42105263471603394
102156,6,4,Health and Social Care,Maths,2,3,2,93,0,0.42105263471603394
102167,6,4,Maths,English,4,3,4,93,1,0.42105263471603394
102175,6,4,Health and Social Care,French,2,2,2,94,NA,0.6111111044883728
102118,6,4,,English,3,2,1,94,NA,0.6111111044883728
102182,6,4,Health and Social Care,English,2,2,2,94,0,0.6111111044883728
102564,6,4,PE,Maths,1,2,3,94,1,0.6111111044883728
102151,6,4,PE,English,2,2,2,94,1,0.6111111044883728
102153,6,4,Science,Maths,1,4,4,94,1,0.6111111044883728
102170,6,4,Media Studies,Maths,2,4,3,94,1,0.6111111044883728
102176,6,4,"Business Studies, PE",English,2,2,3,94,1,0.6111111044883728
102157,6,4,"Music, Geography",Maths,2,4,3,94,1,0.6111111044883728
102186,6,4,Business Studies,Maths,1,1,2,94,1,0.6111111044883728
117845,6,4,Drama,Maths,2,3,3,94,0,0.6111111044883728
102177,6,4,Product Design,Maths,1,3,3,94,1,0.6111111044883728
102181,6,4,Art,Maths,1,3,3,94,0,0.6111111044883728
102159,6,4,Media Studies,Science,3,3,2,94,1,0.6111111044883728
102503,6,4,PE,Geography,3,2,3,94,1,0.6111111044883728
102155,6,4,English,Geography,2,3,3,94,0,0.6111111044883728
102152,6,4,Health and Social Care,Maths,2,1,2,94,0,0.6111111044883728
102185,6,4,History,Maths,3,3,3,94,0,0.6111111044883728
102183,6,4,Sports,French,2,3,3,94,0,0.6111111044883728
102173,6,4,History,English,2,2,3,94,1,0.6111111044883728
102160,6,4,Art,English,3,2,2,95,0,0.4000000059604645
102148,6,4,PE,History,3,2,2,95,1,0.4000000059604645
102162,6,4,Health and Social Care,Science,3,2,2,95,0,0.4000000059604645
102163,6,4,PE,Philosophy,2,3,3,95,0,0.4000000059604645
102154,6,4,English,Maths,1,4,1,95,NA,0.4000000059604645
102184,6,4,,,4,4,4,95,1,0.4000000059604645
102029,6,5,Maths,English,3,2,3,96,1,0.5185185074806213
101944,6,5,Art,Travel,3,3,3,96,0,0.5185185074806213
101963,6,5,Performing Arts,Graphics Design,3,2,2,96,0,0.5185185074806213
102570,6,5,"Chemistry, Maths",Physics,4,3,4,96,0,0.5185185074806213
101927,6,5,PE,ICT,4,3,4,96,0,0.5185185074806213
102119,6,5,Performing Arts,Science,4,4,2,96,0,0.5185185074806213
101922,6,5,Maths,Humanities,4,3,4,96,1,0.5185185074806213
102088,6,5,French,PE,4,3,3,96,0,0.5185185074806213
101973,6,5,PE,English,3,3,3,96,0,0.5185185074806213
102105,6,5,History,Physics,3,3,3,96,0,0.5185185074806213
101937,6,5,PE,Art,3,2,3,96,1,0.5185185074806213
101994,6,5,Spanish,History,4,3,4,96,0,0.5185185074806213
102110,6,5,Biology,English,4,3,4,96,1,0.5185185074806213
102140,6,5,Art,Physics,3,3,3,96,0,0.5185185074806213
102097,6,5,PE,English,3,2,1,96,1,0.5185185074806213
102041,6,5,PE,Geography,3,2,3,96,1,0.5185185074806213
102004,6,5,History,English,3,2,2,96,1,0.5185185074806213
102126,6,5,Maths,English,4,3,4,96,1,0.5185185074806213
101977,6,5,PE,Physics,4,1,3,96,1,0.5185185074806213
102002,6,5,PE,English,3,1,3,96,1,0.5185185074806213
102083,6,5,Biology,Humanities,4,4,4,96,0,0.5185185074806213
102060,6,5,Philosophy,Chemistry,3,3,2,96,0,0.5185185074806213
101982,6,5,Maths,Art,3,3,2,96,1,0.5185185074806213
102009,6,5,Health and Social Care,History,3,3,3,96,0,0.5185185074806213
102035,6,5,History,English,4,2,3,96,1,0.5185185074806213
101952,6,5,Biology,ICT,4,3,4,96,1,0.5185185074806213
102129,6,5,Geography,Maths,3,3,3,96,NA,0.5185185074806213
102145,6,5,Art,Geography,4,4,4,96,1,0.5185185074806213
102092,6,5,Music,Science,3,3,1,97,0,0.4615384638309479
101946,6,5,PE,Humanities,3,3,3,97,0,0.4615384638309479
102082,6,5,PE,Humanities,3,3,4,97,0,0.4615384638309479
102113,6,5,Music,Maths,2,2,2,97,1,0.4615384638309479
101958,6,5,Spanish,English,3,2,4,97,0,0.4615384638309479
102066,6,5,Maths,English,3,2,2,97,0,0.4615384638309479
101985,6,5,Art,Physics,3,3,3,97,0,0.4615384638309479
102072,6,5,Philosophy,Maths,2,2,3,97,1,0.4615384638309479
102120,6,5,Art and Design,Maths,2,3,3,97,0,0.4615384638309479
102143,6,5,"Maths, Physics, ICT",Art,4,4,3,97,1,0.4615384638309479
101953,6,5,PE,Maths,2,4,4,97,1,0.4615384638309479
102052,6,5,PE,Science,3,3,2,97,1,0.4615384638309479
102123,6,5,Physics,Animation,3,2,4,97,1,0.4615384638309479
102534,6,5,PE,English,3,2,3,97,1,0.4615384638309479
101998,6,5,Art,Science,3,3,3,97,0,0.4615384638309479
101966,6,5,History,French,3,3,3,97,0,0.4615384638309479
102059,6,5,PE,Maths,2,3,3,97,1,0.4615384638309479
101974,6,5,Art,Science,3,3,2,97,0,0.4615384638309479
102121,6,5,History,English,3,2,3,97,0,0.4615384638309479
102128,6,5,Health and Social Care,Art,3,3,3,97,0,0.4615384638309479
102096,6,5,Music,Maths,2,3,2,97,1,0.4615384638309479
101909,6,5,Physics,English,3,2,3,97,1,0.4615384638309479
101991,6,5,PE,Product Design,3,2,3,97,1,0.4615384638309479
101987,6,5,Biology,Chemistry,2,2,3,97,0,0.4615384638309479
101916,6,5,Philosophy,Geography,3,1,NA,97,1,0.4615384638309479
101929,6,5,Art,Science,2,3,2,97,0,0.4615384638309479
102081,6,5,Chemistry,English,2,1,3,98,1,0.5652173757553101
102036,6,5,Health and Social Care,PE,2,3,3,98,0,0.5652173757553101
101925,6,5,Photography,Science,2,2,1,98,0,0.5652173757553101
102078,6,5,,,2,3,3,98,0,0.5652173757553101
101923,6,5,Hairdressing And Beauty,Humanities,2,2,2,98,0,0.5652173757553101
102071,6,5,Music,English,3,1,2,98,1,0.5652173757553101
102014,6,5,PE,English,2,2,3,98,NA,0.5652173757553101
101918,6,5,Geography,Science,2,4,2,98,0,0.5652173757553101
102020,6,5,Physics,"Maths, Art",1,2,3,98,1,0.5652173757553101
102013,6,5,Science,Sports,2,3,4,98,1,0.5652173757553101
102107,6,5,ICT,Maths,2,3,3,98,1,0.5652173757553101
102548,6,5,Biology,English,3,3,3,98,1,0.5652173757553101
101948,6,5,Music,PE,3,3,3,98,0,0.5652173757553101
101914,6,5,History,Chemistry,2,3,3,98,0,0.5652173757553101
102019,6,5,PE,Humanities,3,3,3,98,1,0.5652173757553101
102045,6,5,Art,Geography,3,3,3,98,0,0.5652173757553101
102091,6,5,Health and Social Care,Business Studies,3,3,3,98,0,0.5652173757553101
101976,6,5,ICT,Humanities,3,3,3,98,1,0.5652173757553101
102073,6,5,Music,English,3,3,3,98,1,0.5652173757553101
101990,6,5,PE,ICT,1,3,3,98,1,0.5652173757553101
101949,6,5,Music,English,2,2,4,98,1,0.5652173757553101
102043,6,5,Health and Social Care,"Maths, English, Science",2,2,2,98,0,0.5652173757553101
102130,6,5,ICT,,3,2,2,98,1,0.5652173757553101
102502,6,5,Music,"History, Business Studies, Citizenship",2,2,2,98,1,0.5652173757553101
101965,6,5,Philosophy,Physics,2,3,2,99,0,0.46666666865348816
102080,6,5,Health and Social Care,Travel,2,2,2,99,0,0.46666666865348816
102070,6,5,PE,English,3,3,2,99,1,0.46666666865348816
101942,6,5,ICT,English,3,2,4,99,1,0.46666666865348816
102051,6,5,PE,English,3,2,3,99,1,0.46666666865348816
102062,6,5,Health and Social Care,Maths,3,3,3,99,0,0.46666666865348816
101989,6,5,Art,Humanities,3,4,4,99,0,0.46666666865348816
102106,6,5,Maths,English,4,2,4,99,1,0.46666666865348816
101940,6,5,PE,English,4,2,3,99,NA,0.46666666865348816
101971,6,5,Animation,Chemistry,3,4,3,99,0,0.46666666865348816
102117,6,5,Health and Social Care,English,2,2,2,99,0,0.46666666865348816
102142,6,5,Product Design,Science,3,2,1,99,1,0.46666666865348816
101964,6,5,PE,English,3,3,3,99,1,0.46666666865348816
102053,6,5,PE,English,3,2,4,99,1,0.46666666865348816
102095,6,5,Health and Social Care,English,2,1,2,99,0,0.46666666865348816
102139,6,5,Health and Social Care,Science,3,3,2,99,0,0.46666666865348816
102087,6,5,Drama,PE,3,3,4,100,0,0.375
101956,6,5,"Business Studies, Art and Design",Maths,1,3,2,100,0,0.375
102575,6,5,"Art, Graphics",Maths,2,3,3,100,1,0.375
101939,6,5,ICT,English,3,1,4,100,1,0.375
101992,6,5,Construction,Maths,1,2,3,100,1,0.375
102141,6,5,Health and Social Care,Graphics Design,2,NA,NA,100,0,0.375
102068,6,5,Hairdressing And Beauty,Maths,1,2,3,100,0,0.375
101921,6,5,Health and Social Care,English,3,1,3,100,0,0.375
102122,6,5,PE,English,3,3,2,101,1,0.6153846383094788
102006,6,5,Drama,History,2,2,3,101,1,0.6153846383094788
102079,6,5,PE,Geography,1,1,3,101,0,0.6153846383094788
102008,6,5,Sports,English,3,2,2,101,1,0.6153846383094788
102031,6,5,PE,English,4,3,4,101,1,0.6153846383094788
101938,6,5,Hospitality,Food Technology,2,3,3,101,1,0.6153846383094788
102067,6,5,ICT,English,2,2,4,101,NA,0.6153846383094788
101969,6,5,Health and Social Care,Maths,2,4,3,101,0,0.6153846383094788
101996,6,5,Science,Humanities,1,3,3,101,0,0.6153846383094788
101924,6,5,Hospitality,Science,2,2,1,101,0,0.6153846383094788
102115,6,5,Food Technology,English,3,1,4,101,1,0.6153846383094788
101943,6,5,Art and Design,PE,2,3,3,101,1,0.6153846383094788
102049,6,5,Health and Social Care,English,2,1,3,101,0,0.6153846383094788
101936,6,5,Drama,Graphics Design,2,2,2,101,1,0.6153846383094788
101954,6,5,Maths,PE,3,2,3,102,1,0.6000000238418579
102102,6,5,PE,Citizenship,4,3,4,102,1,0.6000000238418579
101959,6,5,PE,Humanities,3,2,3,102,0,0.6000000238418579
102021,6,5,PE,English,3,2,3,102,1,0.6000000238418579
102034,6,5,ICT,Citizenship,3,3,1,102,1,0.6000000238418579
102084,6,5,Physics,Humanities,4,3,4,102,1,0.6000000238418579
101915,6,5,PE,Humanities,4,2,4,102,1,0.6000000238418579
102103,6,5,History,Science,3,3,3,102,0,0.6000000238418579
101995,6,5,"Art, English",Graphics Design,3,4,3,102,0,0.6000000238418579
102037,6,5,PE,Spanish,3,3,2,102,1,0.6000000238418579
102098,6,5,Business Studies,Chemistry,3,3,2,102,1,0.6000000238418579
101980,6,5,French,ICT,4,4,4,102,1,0.6000000238418579
102016,6,5,French,"Maths, History",3,3,3,102,0,0.6000000238418579
101999,6,5,Construction,History,2,2,2,102,1,0.6000000238418579
101947,6,5,Maths,History,3,3,4,102,1,0.6000000238418579
102033,6,5,Chemistry,"Maths, Physics",1,3,3,102,0,0.6000000238418579
102065,6,5,PE,English,3,2,3,102,1,0.6000000238418579
101978,6,5,Music,Maths,1,4,2,102,1,0.6000000238418579
102094,6,5,PE,Chemistry,3,4,3,102,1,0.6000000238418579
102531,6,5,PE,Humanities,4,3,4,102,1,0.6000000238418579
101961,6,5,Biology,English,4,3,4,102,1,0.6000000238418579
102064,6,5,French,Physics,4,4,4,102,0,0.6000000238418579
102018,6,5,PE,English,3,3,3,102,0,0.6000000238418579
102099,6,5,Maths,PE,4,3,3,102,0,0.6000000238418579
102003,6,5,Maths,French,4,4,4,102,1,0.6000000238418579
101933,6,5,Health and Social Care,Science,3,2,1,102,0,0.6000000238418579
101993,6,5,Drama,Physics,4,4,4,102,0,0.6000000238418579
102026,6,5,PE,Maths,3,3,3,102,1,0.6000000238418579
102063,6,5,PE,English,4,3,2,102,0,0.6000000238418579
101912,6,5,Health and Social Care,Physics,4,3,4,102,0,0.6000000238418579
102057,6,5,ICT,Chemistry,3,2,3,103,1,0.5769230723381042
102137,6,5,PE,Geography,2,2,2,103,1,0.5769230723381042
117836,6,5,PE,Business Studies,3,1,2,103,0,0.5769230723381042
102074,6,5,Art,Science,3,3,2,103,0,0.5769230723381042
102076,6,5,PE,Business Studies,4,3,3,103,1,0.5769230723381042
102005,6,5,Philosophy,Geography,3,2,2,103,0,0.5769230723381042
102544,6,5,Sports,Science,3,3,3,103,0,0.5769230723381042
101920,6,5,PE,English,3,2,4,103,1,0.5769230723381042
102533,6,5,PE,Spanish,4,2,4,103,1,0.5769230723381042
101962,6,5,PE,English,3,2,4,103,1,0.5769230723381042
102125,6,5,History,English,3,3,2,103,1,0.5769230723381042
102089,6,5,Photography,History,4,3,3,103,0,0.5769230723381042
102100,6,5,Health and Social Care,Humanities,3,3,2,103,0,0.5769230723381042
117837,6,5,PE,English,2,1,1,103,0,0.5769230723381042
102085,6,5,PE,English,4,2,2,103,1,0.5769230723381042
102042,6,5,History,Chemistry,2,4,4,103,0,0.5769230723381042
102131,6,5,PE,Geography,3,3,3,103,1,0.5769230723381042
102010,6,5,Drama,English,3,3,3,103,0,0.5769230723381042
101968,6,5,PE,ICT,4,3,3,103,1,0.5769230723381042
101997,6,5,Chemistry,English,3,2,3,103,0,0.5769230723381042
102012,6,5,Music,Chemistry,3,2,3,103,1,0.5769230723381042
102017,6,5,Graphics Design,Humanities,4,3,3,103,0,0.5769230723381042
102116,6,5,ICT,English,3,2,3,103,1,0.5769230723381042
102553,6,5,PE,English,3,2,3,103,1,0.5769230723381042
102000,6,5,Maths,Photography,4,3,1,103,1,0.5769230723381042
102046,6,5,PE,Languages,3,2,2,103,1,0.5769230723381042
101984,6,5,Biology,French,2,1,4,104,1,0.47999998927116394
102146,6,5,English,Art,1,4,1,104,0,0.47999998927116394
102498,6,5,ICT,Geography,2,2,2,104,1,0.47999998927116394
101911,6,5,French,PE,2,3,2,104,0,0.47999998927116394
102101,6,5,PE,English,3,1,3,104,0,0.47999998927116394
101988,6,5,PE,English,3,1,2,104,1,0.47999998927116394
102127,6,5,Drama,Chemistry,3,3,2,104,0,0.47999998927116394
102054,6,5,Drama,Humanities,3,3,2,104,0,0.47999998927116394
101931,6,5,Art and Design,Humanities,1,3,2,104,0,0.47999998927116394
102124,6,5,PE,Maths,2,3,3,104,0,0.47999998927116394
101919,6,5,Business Studies,"History, Humanities",1,1,2,104,1,0.47999998927116394
101967,6,5,Art,English,3,1,2,104,0,0.47999998927116394
102030,6,5,Art,Humanities,4,2,4,104,1,0.47999998927116394
101979,6,5,Maths,Chemistry,4,3,4,104,1,0.47999998927116394
102027,6,5,PE,Biology,2,1,4,104,1,0.47999998927116394
101960,6,5,Business Studies,French,2,1,2,104,1,0.47999998927116394
101926,6,5,None,Maths,2,2,3,104,1,0.47999998927116394
102032,6,5,PE,Chemistry,2,4,3,104,0,0.47999998927116394
101941,6,5,"Art, Biology, Spanish, Maths","Chemistry, Humanities",3,3,3,104,0,0.47999998927116394
102047,6,5,Biology,Chemistry,2,2,2,104,0,0.47999998927116394
102075,6,5,PE,History,3,1,1,104,1,0.47999998927116394
101955,6,5,Philosophy,History,2,3,2,104,0,0.47999998927116394
101910,6,5,Animation,Maths,2,3,3,104,1,0.47999998927116394
101972,6,5,History,Geography,2,2,3,104,0,0.47999998927116394
102132,6,5,PE,Humanities,3,2,3,104,1,0.47999998927116394
102104,6,5,Biology,Maths,2,3,4,105,0,0.46666666865348816
102135,6,5,PE,Geography,3,2,3,105,1,0.46666666865348816
102086,6,5,Music,Maths,3,3,3,105,1,0.46666666865348816
102061,6,5,Chemistry,French,2,3,3,105,0,0.46666666865348816
101951,6,5,Health and Social Care,Animation,2,2,2,105,0,0.46666666865348816
102077,6,5,Maths,Geography,4,2,3,105,1,0.46666666865348816
102023,6,5,Art and Design,Graphics Design,2,3,1,105,0,0.46666666865348816
102058,6,5,Science,English,3,1,3,105,1,0.46666666865348816
102138,6,5,Business Studies,English,2,2,3,105,0,0.46666666865348816
102134,6,5,PE,Geography,3,2,3,105,1,0.46666666865348816
101950,6,5,Art and Design,Science,3,3,3,105,0,0.46666666865348816
102108,6,5,History,Science,2,3,2,105,0,0.46666666865348816
101932,6,5,Travel,English,3,3,3,105,1,0.46666666865348816
102144,6,5,Citizenship,Health and Social Care,2,2,2,105,0,0.46666666865348816
102039,6,5,Construction,English,3,3,3,105,1,0.46666666865348816
102022,6,5,PE,Maths,2,3,2,106,1,0.6666666865348816
101928,6,5,Hospitality,Citizenship,2,2,2,106,0,0.6666666865348816
102050,6,5,Health and Social Care,Humanities,2,2,2,106,0,0.6666666865348816
